file_name,extension,ID,x_start[px]_df1,x_start[px]_df2,y_start[px]_df1,y_start[px]_df2,x_end[px]_df1,x_end[px]_df2,y_end[px]_df1,y_end[px]_df2,ra_start[deg]_df1,ra_start[deg]_df2,dec_start[deg]_df1,dec_start[deg]_df2,ra_end[deg]_df1,ra_end[deg]_df2,dec_end[deg]_df1,dec_end[deg]_df2,JD_start[UTC]_df1,JD_start[UTC]_df2,JD_end[UTC]_df1,JD_end[UTC]_df2,norad_number_df1,norad_number_df2,angle_offset[deg]_df1,angle_offset[deg]_df2,pixel_offset[px]_df1,pixel_offset[px]_df2,range[m]_df1,range[m]_df2,phase_angle[deg]_df1,phase_angle[deg]_df2,ang_vel[deg/s]_df1,ang_vel[deg/s]_df2
OMEGA.2022-01-09T00:57:12.382.fits,25,4,48.0,48.0,4135.9,4135.9,336.0,336.0,4200.0,4200.0,33.62258290597918,33.6226155,-20.73378461536013,-20.7337529,33.64083901608263,33.6408716,-20.72998324743686,-20.7299538,59588.04195388779,2459588.541953888,59588.04195564287,2459588.541955643,26899.0,26899.0,,2.43,,243.2,,3535958.0,,85.89,,0.1166
OMEGA.2022-01-09T00:57:12.382.fits,30,5,192.0,192.0,100.0,100.0,2096.0,2096.0,452.1,452.1,33.76727968261714,33.7673123,-20.70852029784624,-20.7084908,33.887917053259564,33.8879496,-20.68750199215476,-20.6874729,59588.04196778778,2459588.541967788,59588.04197927285,2459588.541979273,26899.0,26899.0,,0.36,,260.5,,3540658.0,,85.71,,0.1163
OMEGA.2022-01-09T00:57:12.382.fits,31,6,48.0,48.0,420.3,420.3,2096.0,2096.0,804.4,804.4,33.89394066281895,33.8939732,-20.68937782622284,-20.6893476,34.02366136267105,34.0236939,-20.66635381082952,-20.6663221,59588.04197974177,2459588.541979742,59588.04199233884,2459588.541992339,26899.0,26899.0,,0.5,,227.7,,3542711.0,,85.63,,0.1161
OMEGA.2022-01-09T00:57:12.382.fits,32,7,48.0,48.0,804.7,804.7,2096.0,2096.0,1188.8,1188.8,34.02949039264927,34.0295229,-20.666322379069985,-20.6662936,34.15916639832436,34.1591989,-20.643197820170048,-20.6431675,59588.04199280823,2459588.541992808,59588.04200540483,2459588.542005405,26899.0,26899.0,,0.5,,230.0,,3545986.0,,85.5,,0.1159
OMEGA.2022-01-09T01:31:30.618.fits,17,1,464.0,464.0,0.0,0.0,2096.0,2096.0,2882.6,2882.6,44.9999838294904,45.0000136,-16.981096332134992,-16.981066,45.101031198400825,45.101061,-16.810169292177378,-16.8101411,59588.06426763581,2459588.564267636,59588.064274394885,2459588.564274395,18009.0,18009.0,,0.08,,841.8,,1190177.0,,74.57,,0.3396
OMEGA.2022-01-09T01:31:30.618.fits,22,3,848.0,848.0,0.0,0.0,2096.0,2096.0,2209.9,2209.9,45.15612283832339,45.1561526,-16.71667181113011,-16.7166414,45.233198081841245,45.2332278,-16.585575385522294,-16.5855446,59588.0642779218,2459588.564277922,59588.06428301288,2459588.564283013,18009.0,18009.0,,0.03,,846.0,,1189637.0,,74.34,,0.34
OMEGA.2022-01-09T01:31:30.618.fits,27,5,1056.0,1056.0,100.0,100.0,2096.0,2096.0,1925.5,1925.5,45.301232740119424,45.3012624,-16.4708752423774,-16.4708448,45.36530660407119,45.3653363,-16.362540886786142,-16.3625086,59588.0642876518,2459588.564287652,59588.06429190887,2459588.564291909,18009.0,18009.0,,0.25,,862.4,,1189147.0,,74.11,,0.3402
OMEGA.2022-01-09T01:31:30.618.fits,28,6,48.0,48.0,2085.9,2085.9,1232.0,1232.0,4200.0,4200.0,45.3709713202545,45.371001,-16.353021041089146,-16.3529884,45.44381627388582,45.4438459,-16.227539636632336,-16.2275092,59588.06429237779,2459588.564292378,59588.06429719087,2459588.564297191,18009.0,18009.0,,0.16,,865.0,,1188883.0,,73.99,,0.3404
OMEGA.2022-01-09T01:31:30.618.fits,32,7,1440.0,1440.0,100.0,100.0,2096.0,2096.0,1284.9,1284.9,45.45660502985909,45.4566346,-16.206109785376082,-16.2060794,45.49691256941533,45.4969422,-16.135770958557938,-16.1357402,59588.06429793779,2459588.564297938,59588.06430080487,2459588.564300805,18009.0,18009.0,,0.43,,860.5,,1188642.0,,73.87,,0.3405
OMEGA.2022-01-09T02:00:38.023.fits,18,1,656.0,656.0,4100.0,4100.0,1408.0,1408.0,0.0,0.0,37.86764148687484,37.8676745,-21.43725562508436,-21.4372252,37.915908277070905,37.9159413,-21.680258209321533,-21.6802278,59588.08652607584,2459588.586526076,59588.08667211281,2459588.586672113,39800.0,39800.0,,0.07,,226.7,,10380249.0,,82.78,,0.02029
OMEGA.2022-01-09T02:00:38.023.fits,22,2,48.0,48.0,2946.9,2946.9,592.0,592.0,0.0,0.0,37.82873361015188,37.8287666,-21.24130037734164,-21.2412714,37.86354029967471,37.8635733,-21.415976665445832,-21.4159462,59588.086407647934,2459588.586407648,59588.08651337493,2459588.586513375,39800.0,39800.0,,0.05,,232.9,,10410712.0,,82.72,,0.02018
OMEGA.2022-01-09T02:00:38.023.fits,25,3,1216.0,1216.0,4200.0,4200.0,1968.0,1968.0,100.0,100.0,37.76680890319142,37.7668418,-20.927356113622704,-20.9273257,37.81474405364906,37.814777,-21.17039924053202,-21.1703688,59588.08621638408,2459588.586216384,59588.086364645045,2459588.586364645,39800.0,39800.0,,0.18,,244.3,,10461482.0,,82.63,,0.02
OMEGA.2022-01-09T02:00:38.023.fits,29,4,384.0,384.0,4200.0,4200.0,1136.0,1136.0,100.0,100.0,37.71395778241724,37.7139906,-20.662908116149527,-20.6628777,37.76172080885457,37.7617537,-20.905956454747404,-20.905926,59588.0860540322,2459588.586054032,59588.08620312717,2459588.586203127,39800.0,39800.0,,0.23,,246.9,,10504021.0,,82.55,,0.01985
OMEGA.2022-01-10T01:23:14.692.fits,3,4,1664.0,1664.0,0.0,0.0,2096.0,2096.0,928.7,928.7,37.52706750921658,37.5271008,-21.67198783502224,-21.6719587,37.55467830155706,37.5547115,-21.61695828777852,-21.6169317,59589.06080040708,2459589.560800407,59589.06080188416,2459589.560801884,22417.0,22417.0,,0.23,,34.5,,912217.0,,83.91,,0.4599
OMEGA.2022-01-10T01:23:14.692.fits,4,7,48.0,48.0,1121.1,1121.1,1408.0,1408.0,4100.0,4100.0,37.560682962829816,37.5607162,-21.60555728211695,-21.6055285,37.64745912371427,37.6474923,-21.429003864977023,-21.4289747,59589.06080235308,2459589.560802353,59589.06080716616,2459589.560807166,22417.0,22417.0,,0.17,,36.6,,912047.0,,83.8,,0.4601
OMEGA.2022-01-10T01:23:14.692.fits,8,8,1584.0,1584.0,0.0,0.0,2096.0,2096.0,1120.8,1120.8,37.658673458249744,37.6587066,-21.4077233575372,-21.4076942,37.69127873728126,37.6913119,-21.3412802389466,-21.3412485,59589.06080791308,2459589.560807913,59589.06080966815,2459589.560809668,22417.0,22417.0,,0.15,,39.9,,911862.0,,83.68,,0.4602
OMEGA.2022-01-10T01:23:14.692.fits,25,1,1360.0,1360.0,100.0,100.0,2096.0,2096.0,1701.3,1701.3,37.780540007170416,37.7805731,-21.16208481039301,-21.1620557,37.82724490567448,37.827278,-21.067120332777392,-21.0670904,59589.06081458507,2459589.560814585,59589.06081717415,2459589.560817174,22417.0,22417.0,,0.01,,51.0,,911541.0,,83.46,,0.4605
OMEGA.2022-01-10T01:23:14.692.fits,26,2,48.0,48.0,1861.7,1861.7,1104.0,1104.0,4200.0,4200.0,37.8330174680003,37.8330505,-21.0576063213237,-21.057576,37.8999110413367,37.8999441,-20.91891248368753,-20.9188833,59589.06081764307,2459589.560817643,59589.06082134415,2459589.560821344,22417.0,22417.0,,0.38,,58.0,,911391.0,,83.35,,0.4607
OMEGA.2022-01-10T01:23:14.692.fits,30,5,1264.0,1264.0,100.0,100.0,2096.0,2096.0,1893.5,1893.5,37.91003489642996,37.9100679,-20.89749835882633,-20.8974692,37.96264058410877,37.9626736,-20.791099065418425,-20.7910699,59589.060822091065,2459589.560822091,59589.06082495814,2459589.560824958,22417.0,22417.0,,0.21,,47.7,,911229.0,,83.23,,0.4608
OMEGA.2022-01-10T01:23:14.692.fits,31,6,48.0,48.0,2053.9,2053.9,1024.0,1024.0,4200.0,4200.0,37.96864727495721,37.9686803,-20.78158064923208,-20.7815511,38.030246477623365,38.0302794,-20.65424752049328,-20.6542183,59589.06082514906,2459589.560825149,59589.06082885014,2459589.56082885,22417.0,22417.0,,0.22,,66.1,,911089.0,,83.12,,0.4609
OMEGA.2022-01-10T01:35:23.324.fits,5,4,48.0,48.0,3875.8,3875.8,176.0,176.0,4100.0,4100.0,37.13936279776952,37.1393959,-21.18126669621841,-21.181238,37.14754853702555,37.1475817,-21.168001076236827,-21.1679716,59589.06760206679,2459589.567602067,59589.06760243187,2459589.567602432,10010.0,10010.0,,1.44,,291.4,,1075333.0,,84.04,,0.3957
OMEGA.2022-01-10T01:35:23.324.fits,9,6,208.0,208.0,100.0,100.0,2096.0,2096.0,3142.7,3142.7,37.149591964225294,37.1496251,-21.16545825526319,-21.1654287,37.27011514653071,37.2701482,-20.985406541957143,-20.9853759,59589.06760262279,2459589.567602623,59589.06760882586,2459589.567608826,10010.0,10010.0,,0.66,,268.8,,1075092.0,,83.94,,0.3958
OMEGA.2022-01-10T01:35:23.324.fits,10,1,48.0,48.0,3335.2,3335.2,560.0,560.0,4200.0,4200.0,37.27586089889928,37.275894,-20.974008000582604,-20.973981,37.30849679989319,37.3085298,-20.922813059655063,-20.9227835,59589.06760929478,2459589.567609295,59589.06761104986,2459589.56761105,10010.0,10010.0,,0.52,,275.1,,1074800.0,,83.81,,0.396
OMEGA.2022-01-10T01:35:23.324.fits,14,2,784.0,784.0,100.0,100.0,2096.0,2096.0,2277.9,2277.9,37.32276549493199,37.3227985,-20.90144190781676,-20.9014124,37.40626441892279,37.4062974,-20.772482142307418,-20.7724541,59589.06761179678,2459589.567611797,59589.06761605386,2459589.567616054,10010.0,10010.0,,0.08,,276.5,,1074547.0,,83.71,,0.3962
OMEGA.2022-01-10T01:35:23.324.fits,15,3,48.0,48.0,2406.3,2406.3,1120.0,1120.0,4200.0,4200.0,37.412238307009055,37.4122713,-20.764879652389773,-20.764853,37.48034956137343,37.4803825,-20.658638129301927,-20.6586086,59589.06761652278,2459589.567616523,59589.067619945854,2459589.567619946,10010.0,10010.0,,0.27,,269.0,,1074266.0,,83.58,,0.3964
OMEGA.2022-01-10T01:41:28.076.fits,12,2,1120.0,1120.0,4200.0,4200.0,2096.0,2096.0,900.5,900.5,37.62040377276202,37.6204365,-20.914867282312763,-20.9148371,37.6823430636864,37.6823759,-21.110492786372504,-21.1104607,59589.07169528911,2459589.571695289,59589.07170455018,2459589.57170455,36418.0,36418.0,,0.26,,31.4,,1492323.0,,83.55,,0.2588
OMEGA.2022-01-10T01:41:28.076.fits,15,4,1984.0,1984.0,4200.0,4200.0,2096.0,2096.0,3847.4,3847.4,37.539554001721534,37.5395867,-20.65035467680572,-20.6503245,37.546630029661074,37.5466628,-20.67126314736644,-20.6712326,59589.07168277912,2459589.571682779,59589.0716837002,2459589.5716837,36418.0,36418.0,,1.38,,48.3,,1494162.0,,83.49,,0.2582
OMEGA.2022-01-10T01:41:28.076.fits,16,6,48.0,48.0,3463.3,3463.3,1024.0,1024.0,100.0,100.0,37.55256568401862,37.5525984,-20.69403797957297,-20.6940088,37.61432126115704,37.614354,-20.89346300815461,-20.8934328,59589.07168500312,2459589.571685003,59589.07169426419,2459589.571694264,36418.0,36418.0,,0.05,,33.9,,1493468.0,,83.51,,0.2585
OMEGA.2022-01-10T01:41:28.076.fits,17,7,1472.0,1472.0,4100.0,4100.0,2096.0,2096.0,1985.7,1985.7,37.77888381260617,37.7789166,-21.42482991624448,-21.4247997,37.81873658731297,37.8187694,-21.5501474667013,-21.5501179,59589.07171919709,2459589.571719197,59589.071724844165,2459589.571724844,36418.0,36418.0,,0.26,,20.4,,1489921.0,,83.64,,0.2596
OMEGA.2022-01-10T01:41:28.076.fits,18,8,48.0,48.0,1633.6,1633.6,512.0,512.0,0.0,0.0,37.82455653148742,37.8245894,-21.57101633408643,-21.5709864,37.854246478831264,37.8542794,-21.667832393165565,-21.6678021,59589.071725869086,2459589.571725869,59589.07173040416,2459589.571730404,36418.0,36418.0,,0.32,,9.9,,1489274.0,,83.67,,0.2597
OMEGA.2022-01-10T01:41:28.076.fits,25,9,48.0,48.0,548.4,548.4,176.0,176.0,100.0,100.0,37.68819008401831,37.6882229,-21.13136743990992,-21.131335,37.69632763996157,37.6963604,-21.15795102873235,-21.1579208,59589.0717052971,2459589.571705297,59589.07170649618,2459589.571706496,36418.0,36418.0,,0.28,,28.1,,1491649.0,,83.58,,0.259
OMEGA.2022-01-10T05:04:04.280.fits,2,5,496.0,496.0,0.0,0.0,2096.0,2096.0,736.5,736.5,172.30452926023835,172.3045755,-44.71578921639216,-44.7157598,172.4382782012059,172.4383243,-44.67262857386709,-44.6726009,59589.21226032684,2459589.712260327,59589.212314623874,2459589.712314624,44344.0,44344.0,,0.16,,81.5,,11457624.0,,86.87,,0.02324
OMEGA.2022-01-10T05:04:04.280.fits,3,10,48.0,48.0,768.8,768.8,2096.0,2096.0,1729.4,1729.4,172.44612593225662,172.446172,-44.67073827162921,-44.6707117,172.61702918179762,172.6170752,-44.61419185625638,-44.6141601,59589.21231759479,2459589.712317595,59589.21238718182,2459589.712387182,44344.0,44344.0,,0.27,,88.8,,11458149.0,,86.93,,0.02325
OMEGA.2022-01-10T05:04:04.280.fits,4,11,48.0,48.0,1761.7,1761.7,2096.0,2096.0,2722.4,2722.4,172.62486339325375,172.6249094,-44.61228926183011,-44.6122586,172.79542431314763,172.7954702,-44.555469515398784,-44.5554395,59589.2123901532,2459589.712390153,59589.21245946223,2459589.712459462,44344.0,44344.0,,0.29,,88.1,,11458721.0,,87.0,,0.02326
OMEGA.2022-01-10T05:04:04.280.fits,17,1,48.0,48.0,2722.7,2722.7,2096.0,2096.0,3715.4,3715.4,172.80307859296963,172.8031245,-44.555451791338406,-44.5554247,172.9732949430673,172.9733407,-44.49646954623292,-44.4964413,59589.21246215515,2459589.712462155,59589.212532020174,2459589.71253202,44344.0,44344.0,,1.03,,100.3,,11459305.0,,87.07,,0.02327
OMEGA.2022-01-10T05:04:04.280.fits,18,2,48.0,48.0,3715.6,3715.6,816.0,816.0,4100.0,4100.0,172.98085831187868,172.980904,-44.49644601451407,-44.4964148,173.04459480137965,173.0446405,-44.47353875666715,-44.473509,59589.21253443509,2459589.712534435,59589.21256093215,2459589.712560932,44344.0,44344.0,,1.77,,104.6,,11459691.0,,87.12,,0.02328
OMEGA.2022-01-10T05:04:04.280.fits,22,7,1600.0,1600.0,0.0,0.0,2096.0,2096.0,224.0,224.0,173.1096178752592,173.1096635,-44.45209834727937,-44.4520686,173.1507312626884,173.1507769,-44.43870010920149,-44.4386721,59589.21258725505,2459589.712587255,59589.21260402212,2459589.712604022,44344.0,44344.0,,0.51,,96.8,,11460088.0,,87.16,,0.02329
OMEGA.2022-01-10T05:04:04.280.fits,23,8,48.0,48.0,256.2,256.2,2096.0,2096.0,1216.9,1216.9,173.15860751552728,173.1586531,-44.436766765891534,-44.436734,173.3281325345524,173.328178,-44.37915578971416,-44.3791238,59589.21260699304,2459589.712606993,59589.212676302064,2459589.712676302,44344.0,44344.0,,0.33,,103.2,,11460510.0,,87.21,,0.02329
OMEGA.2022-01-10T05:04:04.280.fits,24,9,48.0,48.0,1249.2,1249.2,2096.0,2096.0,2209.9,2209.9,173.33574587378817,173.3357913,-44.37720554391876,-44.3771746,173.50491980738596,173.5049651,-44.3193344390321,-44.3193042,59589.21267927298,2459589.712679273,59589.21274858201,2459589.712748582,44344.0,44344.0,,0.35,,99.1,,11461131.0,,87.28,,0.0233
OMEGA.2022-01-10T05:10:08.961.fits,24,1,112.0,112.0,4100.0,4100.0,2096.0,2096.0,384.1,384.1,173.34246933428983,173.3425038,-44.21442521307159,-44.2143941,173.50920525219772,173.5092398,-44.4338191501358,-44.4337865,59589.215579341166,2459589.715579341,59589.21559527423,2459589.715595274,21785.0,21785.0,,0.05,,50.8,,2046653.0,,87.27,,0.1846
OMEGA.2022-01-10T05:10:08.961.fits,27,2,48.0,48.0,4200.0,4200.0,2096.0,2096.0,356.0,356.0,173.15868539549297,173.1587198,-43.96952196143901,-43.9694909,173.32940790220565,173.3294424,-44.19675940300771,-44.1967283,59589.21556182718,2459589.715561827,59589.21557803778,2459589.715578038,21785.0,21785.0,,0.06,,43.3,,2042626.0,,87.03,,0.1852
OMEGA.2022-01-10T05:10:08.961.fits,30,4,48.0,48.0,3783.6,3783.6,2000.0,2000.0,100.0,100.0,172.98143627514142,172.9814706,-43.73015620718648,-43.7301256,173.14282936403035,173.1428638,-43.948168195070586,-43.9481372,59589.21554486919,2459589.715544869,59589.21556052379,2459589.715560524,21785.0,21785.0,,0.14,,34.4,,2038613.0,,86.78,,0.1859
OMEGA.2022-01-10T05:53:40.078.fits,17,4,1184.0,1184.0,0.0,0.0,2096.0,2096.0,1249.0,1249.0,91.9181228120675,91.9181545,-22.24903477487881,-22.2490045,91.97646971924388,91.9765013,-22.17495439191571,-22.174926,59589.24564548396,2459589.745645484,59589.24575927295,2459589.745759273,43207.0,43207.0,,0.37,,89.4,,22317521.0,,48.06,,0.01004
OMEGA.2022-01-10T05:53:40.078.fits,18,5,48.0,48.0,1345.3,1345.3,2000.0,2000.0,4100.0,4100.0,91.98228992322134,91.9823215,-22.16924063609512,-22.1692096,92.10694882412248,92.1069804,-22.00577929879323,-22.005749,59589.24576891586,2459589.745768916,59589.24601753522,2459589.746017535,43207.0,43207.0,,0.43,,79.5,,22317430.0,,47.91,,0.01004
OMEGA.2022-01-10T05:53:40.078.fits,23,6,128.0,128.0,0.0,0.0,2096.0,2096.0,2722.4,2722.4,92.12423557641203,92.1242671,-21.98446762778753,-21.9844373,92.24959701749462,92.2496285,-21.822810332156035,-21.8227797,59589.24605053011,2459589.74605053,59589.24629775901,2459589.746297759,43207.0,43207.0,,0.13,,78.1,,22317348.0,,47.69,,0.01004
OMEGA.2022-01-10T05:53:40.078.fits,24,7,48.0,48.0,2818.8,2818.8,944.0,944.0,4100.0,4100.0,92.25545568398066,92.2554872,-21.81708082183696,-21.8170535,92.31242285030125,92.3124543,-21.74097412254263,-21.7409438,59589.24630740099,2459589.746307401,59589.24642230198,2459589.746422302,43207.0,43207.0,,0.75,,66.1,,22317329.0,,47.53,,0.01004
OMEGA.2022-01-11T06:24:28.901.fits,2,2,2096.0,2096.0,1825.5,1825.5,48.0,48.0,320.3,320.3,71.15460119459487,71.154648,-53.83328411653459,-53.8332524,70.94751202949189,70.947559,-53.92158863862469,-53.9215582,59590.268574696966,2459590.768574697,59590.26861662278,2459590.768616623,3827.0,3827.0,,0.13,,160.9,,6704428.0,,83.68,,0.0426
OMEGA.2022-01-11T06:24:28.901.fits,3,8,2096.0,2096.0,3395.1,3395.1,48.0,48.0,1889.8,1889.8,71.37026876997611,71.3703152,-53.74082064939436,-53.740793,71.16408263165522,71.1641294,-53.82950617900759,-53.8294738,59590.268531051,2459590.768531051,59590.26857269881,2459590.768572699,3827.0,3827.0,,0.1,,162.1,,6698224.0,,83.52,,0.04264
OMEGA.2022-01-11T06:24:28.901.fits,4,9,912.0,912.0,4100.0,4100.0,48.0,48.0,3427.3,3427.3,71.46642043703585,71.4664668,-53.69916881581153,-53.6991389,71.37970069844239,71.3797472,-53.73892862186622,-53.7388961,59590.26851131301,2459590.768511313,59590.268529330846,2459590.768529331,3827.0,3827.0,,1.66,,150.5,,6693338.0,,83.41,,0.04267
OMEGA.2022-01-11T06:24:28.901.fits,8,10,2096.0,2096.0,512.3,512.3,1440.0,1440.0,0.0,0.0,71.58499337352217,71.5850396,-53.64757789622308,-53.6475509,71.5193303410896,71.5193767,-53.67792861444427,-53.6778986,59590.26848712703,2459590.768487127,59590.26850097487,2459590.768500975,3827.0,3827.0,,1.72,,156.1,,6689678.0,,83.32,,0.04269
OMEGA.2022-01-11T06:24:28.901.fits,22,3,2096.0,2096.0,3651.3,3651.3,48.0,48.0,2114.1,2114.1,72.01111253841722,72.0111582,-53.46074207004289,-53.4607112,71.80764526593359,71.8076912,-53.55241806430823,-53.5523902,59590.2684001131,2459590.768400113,59590.26844203891,2459590.768442039,3827.0,3827.0,,0.58,,152.4,,6679721.0,,83.07,,0.04276
OMEGA.2022-01-11T06:24:28.901.fits,27,5,2096.0,2096.0,1156.8,1156.8,656.0,656.0,100.0,100.0,72.22312668237642,72.2231721,-53.36800409729219,-53.367975,72.08077630493212,72.080822,-53.43132599722322,-53.4312958,59590.26835674513,2459590.768356745,59590.26838616096,2459590.768386161,3827.0,3827.0,,0.08,,143.6,,6672359.0,,82.89,,0.04281
OMEGA.2022-01-11T06:24:28.901.fits,28,7,2096.0,2096.0,2758.3,2758.3,48.0,48.0,1189.1,1189.1,72.43385151026827,72.4338966,-53.27175547507821,-53.2717225,72.23223826749516,72.2322837,-53.36604061807896,-53.3660126,59590.268313099165,2459590.768313099,59590.26835530298,2459590.768355303,3827.0,3827.0,,1.08,,138.2,,6667461.0,,82.77,,0.04284
OMEGA.2022-01-11T06:44:58.104.fits,2,3,1776.0,1776.0,4100.0,4100.0,2096.0,2096.0,1184.9,1184.9,71.08854102463457,71.0885949,-53.76922262982221,-53.7691938,71.11884423296631,71.1188983,-53.94215655924277,-53.9421274,59590.28407816496,2459590.784078165,59590.28409479279,2459590.784094793,25772.0,25772.0,,0.01,,53.9,,3087564.0,,83.62,,0.1224
OMEGA.2022-01-11T06:44:58.104.fits,6,5,1296.0,1296.0,4100.0,4100.0,1728.0,1728.0,0.0,0.0,71.04361197647627,71.0436655,-53.50468140878289,-53.5046526,71.08396502913337,71.0840189,-53.74792122702129,-53.7478924,59590.28405286698,2459590.784052867,59590.284076166805,2459590.784076167,25772.0,25772.0,,0.29,,52.3,,3088514.0,,83.47,,0.1223
OMEGA.2022-01-11T06:44:58.104.fits,10,1,832.0,832.0,4200.0,4200.0,1280.0,1280.0,100.0,100.0,71.00058141326377,71.0006347,-53.2588654732478,-53.2588367,71.04204807678428,71.0421016,-53.5021253776919,-53.5020966,59590.284029237,2459590.784029237,59590.28405253682,2459590.784052537,25772.0,25772.0,,0.14,,47.9,,3089639.0,,83.29,,0.1222
OMEGA.2022-01-11T06:44:58.104.fits,14,2,336.0,336.0,4200.0,4200.0,784.0,784.0,100.0,100.0,70.95515564599957,70.9552087,-52.99417826440231,-52.9941495,70.99610569837947,70.996159,-53.23744243944495,-53.2374137,59590.28400366101,2459590.784003661,59590.28402696084,2459590.784026961,25772.0,25772.0,,0.21,,42.9,,3090895.0,,83.1,,0.1222
OMEGA.2022-01-11T07:04:39.488.fits,7,10,48.0,48.0,3171.1,3171.1,560.0,560.0,4100.0,4100.0,91.57643638354745,91.5764687,-21.80897527108439,-21.8089463,91.60922175870417,91.609254,-21.753955056072925,-21.7539257,59590.29509487795,2459590.795094878,59590.295162518974,2459590.795162519,25598.0,25598.0,,0.44,,91.4,,20916330.0,,48.12,,0.01152
OMEGA.2022-01-11T07:04:39.488.fits,11,1,592.0,592.0,100.0,100.0,2096.0,2096.0,2790.4,2790.4,91.61126854567308,91.6113008,-21.75140868818581,-21.7513794,91.70742492854475,91.7074571,-21.59201487625005,-21.591987,59590.29516576789,2459590.795165768,59590.29536240082,2459590.795362401,25598.0,25598.0,,0.08,,90.8,,20917164.0,,47.99,,0.01152
OMEGA.2022-01-11T07:04:39.488.fits,12,3,48.0,48.0,2918.8,2918.8,752.0,752.0,4200.0,4200.0,91.71342544934518,91.7134576,-21.58440753538201,-21.584381,91.75835717119472,91.7583893,-21.50848121994287,-21.5084519,59590.2953723222,2459590.795372322,59590.29546553921,2459590.795465539,25598.0,25598.0,,0.48,,79.9,,20918153.0,,47.85,,0.01151
OMEGA.2022-01-11T07:04:39.488.fits,16,6,944.0,944.0,100.0,100.0,2096.0,2096.0,2149.7,2149.7,91.77060343097408,91.7706356,-21.48708543847064,-21.4870561,91.84400446824596,91.8440366,-21.365588324488623,-21.365556,59590.29549158411,2459590.795491584,59590.29564151308,2459590.795641513,25598.0,25598.0,,0.09,,93.2,,20919110.0,,47.71,,0.01151
OMEGA.2022-01-11T07:04:39.488.fits,29,8,48.0,48.0,2278.1,2278.1,1120.0,1120.0,4200.0,4200.0,91.8498610502734,91.8498932,-21.357976368757964,-21.3579455,91.918044969729,91.918077,-21.244026953264857,-21.2439976,59590.29565171199,2459590.795651712,59590.29579191003,2459590.79579191,25598.0,25598.0,,0.08,,75.4,,20920151.0,,47.57,,0.01151
OMEGA.2022-01-11T08:06:27.669.fits,20,1,688.0,688.0,4100.0,4100.0,912.0,912.0,0.0,0.0,173.39848218010937,173.3985218,-44.470197175277605,-44.4701664,173.41962148303827,173.4196612,-44.71314793262503,-44.7131171,59590.33848596085,2459590.838485961,59590.33849522192,2459590.838495222,45428.0,45428.0,,0.28,,70.8,,1306672.0,,86.58,,0.3046
OMEGA.2022-01-11T08:06:27.669.fits,24,2,432.0,432.0,4100.0,4100.0,656.0,656.0,0.0,0.0,173.37466543425006,173.3747048,-44.20596263390628,-44.2059318,173.3956109620379,173.3956505,-44.44892863564303,-44.4488978,59590.338475952856,2459590.838475953,59590.33848521393,2459590.838485214,45428.0,45428.0,,0.28,,61.2,,1304851.0,,86.41,,0.3053
