file_name,IRSKY_TEMP,TEMP,WINDSP,PRES,PRES,FWHM,FWHM,RHUM,TAU0
OMEGA.2022-02-01T01:07:26.523.fits,-90.3,12.03,1.65,743.6,743.5,0.43,0.59,8.0,0.017493
OMEGA.2022-02-01T01:13:30.954.fits,-90.3,12.0,1.58,743.6,743.6,0.59,0.57,8.0,0.017493
OMEGA.2022-02-01T01:13:30.954.fits,-90.3,12.0,1.58,743.6,743.6,0.59,0.57,8.0,0.017493
OMEGA.2022-02-01T01:13:30.954.fits,-90.3,12.0,1.58,743.6,743.6,0.59,0.57,8.0,0.017493
OMEGA.2022-02-01T01:13:30.954.fits,-90.3,12.0,1.58,743.6,743.6,0.59,0.57,8.0,0.017493
OMEGA.2022-02-01T01:13:30.954.fits,-90.3,12.0,1.58,743.6,743.6,0.59,0.57,8.0,0.017493
OMEGA.2022-02-01T01:13:30.954.fits,-90.3,12.0,1.58,743.6,743.6,0.59,0.57,8.0,0.017493
OMEGA.2022-02-01T01:13:30.954.fits,-90.3,12.0,1.58,743.6,743.6,0.59,0.57,8.0,0.017493
OMEGA.2022-02-01T01:13:30.954.fits,-90.3,12.0,1.58,743.6,743.6,0.59,0.57,8.0,0.017493
OMEGA.2022-02-01T01:13:30.954.fits,-90.3,12.0,1.58,743.6,743.6,0.59,0.57,8.0,0.017493
OMEGA.2022-02-01T01:13:30.954.fits,-90.3,12.0,1.58,743.6,743.6,0.59,0.57,8.0,0.017493
OMEGA.2022-02-01T01:13:30.954.fits,-90.3,12.0,1.58,743.6,743.6,0.59,0.57,8.0,0.017493
OMEGA.2022-02-01T01:19:35.475.fits,-90.9,12.02,1.33,743.7,743.7,0.57,0.47,8.0,0.016636
OMEGA.2022-02-01T01:19:35.475.fits,-90.9,12.02,1.33,743.7,743.7,0.57,0.47,8.0,0.016636
OMEGA.2022-02-01T01:19:35.475.fits,-90.9,12.02,1.33,743.7,743.7,0.57,0.47,8.0,0.016636
OMEGA.2022-02-01T01:19:35.475.fits,-90.9,12.02,1.33,743.7,743.7,0.57,0.47,8.0,0.016636
OMEGA.2022-02-01T01:19:35.475.fits,-90.9,12.02,1.33,743.7,743.7,0.57,0.47,8.0,0.016636
OMEGA.2022-02-01T01:19:35.475.fits,-90.9,12.02,1.33,743.7,743.7,0.57,0.47,8.0,0.016636
OMEGA.2022-02-01T01:19:35.475.fits,-90.9,12.02,1.33,743.7,743.7,0.57,0.47,8.0,0.016636
OMEGA.2022-02-01T01:19:35.475.fits,-90.9,12.02,1.33,743.7,743.7,0.57,0.47,8.0,0.016636
OMEGA.2022-02-01T01:38:14.148.fits,-92.2,12.09,4.13,743.6,743.7,0.48,0.43,8.0,0.012454
OMEGA.2022-02-01T01:38:14.148.fits,-92.2,12.09,4.13,743.6,743.7,0.48,0.43,8.0,0.012454
OMEGA.2022-02-01T01:38:14.148.fits,-92.2,12.09,4.13,743.6,743.7,0.48,0.43,8.0,0.012454
OMEGA.2022-02-01T01:38:14.148.fits,-92.2,12.09,4.13,743.6,743.7,0.48,0.43,8.0,0.012454
OMEGA.2022-02-01T01:38:14.148.fits,-92.2,12.09,4.13,743.6,743.7,0.48,0.43,8.0,0.012454
OMEGA.2022-02-01T01:38:14.148.fits,-92.2,12.09,4.13,743.6,743.7,0.48,0.43,8.0,0.012454
OMEGA.2022-02-01T01:38:14.148.fits,-92.2,12.09,4.13,743.6,743.7,0.48,0.43,8.0,0.012454
OMEGA.2022-02-01T02:35:19.037.fits,-89.0,11.68,3.28,743.9,744.0,1.42,0.79,20.0,0.005694
OMEGA.2022-02-01T02:35:19.037.fits,-89.0,11.68,3.28,743.9,744.0,1.42,0.79,20.0,0.005694
OMEGA.2022-02-01T02:35:19.037.fits,-89.0,11.68,3.28,743.9,744.0,1.42,0.79,20.0,0.005694
OMEGA.2022-02-01T02:35:19.037.fits,-89.0,11.68,3.28,743.9,744.0,1.42,0.79,20.0,0.005694
OMEGA.2022-02-01T02:35:19.037.fits,-89.0,11.68,3.28,743.9,744.0,1.42,0.79,20.0,0.005694
OMEGA.2022-02-01T02:47:28.440.fits,-88.8,11.7,3.5,744.0,744.0,0.62,0.63,25.0,0.009886
OMEGA.2022-02-01T02:47:28.440.fits,-88.8,11.7,3.5,744.0,744.0,0.62,0.63,25.0,0.009886
OMEGA.2022-02-01T02:47:28.440.fits,-88.8,11.7,3.5,744.0,744.0,0.62,0.63,25.0,0.009886
OMEGA.2022-02-01T02:47:28.440.fits,-88.8,11.7,3.5,744.0,744.0,0.62,0.63,25.0,0.009886
OMEGA.2022-02-01T02:47:28.440.fits,-88.8,11.7,3.5,744.0,744.0,0.62,0.63,25.0,0.009886
OMEGA.2022-02-01T02:47:28.440.fits,-88.8,11.7,3.5,744.0,744.0,0.62,0.63,25.0,0.009886
OMEGA.2022-02-01T02:47:28.440.fits,-88.8,11.7,3.5,744.0,744.0,0.62,0.63,25.0,0.009886
OMEGA.2022-02-01T02:47:28.440.fits,-88.8,11.7,3.5,744.0,744.0,0.62,0.63,25.0,0.009886
OMEGA.2022-02-01T03:07:16.453.fits,-89.2,11.55,4.3,744.0,743.9,0.47,0.47,31.0,0.012843
OMEGA.2022-02-01T03:07:16.453.fits,-89.2,11.55,4.3,744.0,743.9,0.47,0.47,31.0,0.012843
OMEGA.2022-02-01T03:07:16.453.fits,-89.2,11.55,4.3,744.0,743.9,0.47,0.47,31.0,0.012843
OMEGA.2022-02-01T03:09:00.744.fits,-89.2,11.57,4.03,743.9,743.9,0.47,0.5,30.0,0.012233
OMEGA.2022-02-01T03:53:15.201.fits,-88.9,11.76,4.15,743.9,743.7,0.52,0.73,10.0,0.007186
OMEGA.2022-02-01T03:53:15.201.fits,-88.9,11.76,4.15,743.9,743.7,0.52,0.73,10.0,0.007186
OMEGA.2022-02-01T04:04:09.203.fits,-88.7,11.82,5.08,743.8,743.8,0.56,0.46,10.0,0.012441
OMEGA.2022-02-01T04:04:09.203.fits,-88.7,11.82,5.08,743.8,743.8,0.56,0.46,10.0,0.012441
OMEGA.2022-02-01T04:05:54.944.fits,-88.7,11.87,5.18,743.7,743.7,0.53,0.69,10.0,0.008245
OMEGA.2022-02-01T04:05:54.944.fits,-88.7,11.87,5.18,743.7,743.7,0.53,0.69,10.0,0.008245
OMEGA.2022-02-01T04:49:46.161.fits,-89.4,11.54,3.42,743.6,743.6,0.63,1.02,10.0,0.007459
OMEGA.2022-02-01T04:49:46.161.fits,-89.4,11.54,3.42,743.6,743.6,0.63,1.02,10.0,0.007459
OMEGA.2022-02-01T04:49:46.161.fits,-89.4,11.54,3.42,743.6,743.6,0.63,1.02,10.0,0.007459
OMEGA.2022-02-01T04:49:46.161.fits,-89.4,11.54,3.42,743.6,743.6,0.63,1.02,10.0,0.007459
OMEGA.2022-02-01T04:49:46.161.fits,-89.4,11.54,3.42,743.6,743.6,0.63,1.02,10.0,0.007459
OMEGA.2022-02-01T04:49:46.161.fits,-89.4,11.54,3.42,743.6,743.6,0.63,1.02,10.0,0.007459
OMEGA.2022-02-01T04:49:46.161.fits,-89.4,11.54,3.42,743.6,743.6,0.63,1.02,10.0,0.007459
OMEGA.2022-02-01T04:55:50.652.fits,-89.4,11.15,2.98,743.5,743.5,1.02,0.67,12.0,0.010805
OMEGA.2022-02-01T04:55:50.652.fits,-89.4,11.15,2.98,743.5,743.5,1.02,0.67,12.0,0.010805
OMEGA.2022-02-01T04:55:50.652.fits,-89.4,11.15,2.98,743.5,743.5,1.02,0.67,12.0,0.010805
OMEGA.2022-02-01T04:55:50.652.fits,-89.4,11.15,2.98,743.5,743.5,1.02,0.67,12.0,0.010805
OMEGA.2022-02-01T04:55:50.652.fits,-89.4,11.15,2.98,743.5,743.5,1.02,0.67,12.0,0.010805
OMEGA.2022-02-01T05:01:55.283.fits,-89.4,11.04,3.9,743.5,743.3,0.65,0.61,12.0,0.009926
OMEGA.2022-02-01T05:01:55.283.fits,-89.4,11.04,3.9,743.5,743.3,0.65,0.61,12.0,0.009926
OMEGA.2022-02-01T05:01:55.283.fits,-89.4,11.04,3.9,743.5,743.3,0.65,0.61,12.0,0.009926
OMEGA.2022-02-01T05:01:55.283.fits,-89.4,11.04,3.9,743.5,743.3,0.65,0.61,12.0,0.009926
OMEGA.2022-02-01T05:01:55.283.fits,-89.4,11.04,3.9,743.5,743.3,0.65,0.61,12.0,0.009926
OMEGA.2022-02-01T05:01:55.283.fits,-89.4,11.04,3.9,743.5,743.3,0.65,0.61,12.0,0.009926
OMEGA.2022-02-01T05:01:55.283.fits,-89.4,11.04,3.9,743.5,743.3,0.65,0.61,12.0,0.009926
OMEGA.2022-02-01T05:01:55.283.fits,-89.4,11.04,3.9,743.5,743.3,0.65,0.61,12.0,0.009926
OMEGA.2022-02-01T05:01:55.283.fits,-89.4,11.04,3.9,743.5,743.3,0.65,0.61,12.0,0.009926
OMEGA.2022-02-01T05:13:01.785.fits,-89.6,11.54,5.28,743.4,743.4,0.56,1.02,10.0,0.007072
OMEGA.2022-02-01T05:25:11.016.fits,-89.3,11.61,4.83,743.4,743.4,1.01,1.21,10.0,0.006988
OMEGA.2022-02-01T05:25:11.016.fits,-89.3,11.61,4.83,743.4,743.4,1.01,1.21,10.0,0.006988
OMEGA.2022-02-01T05:25:11.016.fits,-89.3,11.61,4.83,743.4,743.4,1.01,1.21,10.0,0.006988
OMEGA.2022-02-01T05:25:11.016.fits,-89.3,11.61,4.83,743.4,743.4,1.01,1.21,10.0,0.006988
OMEGA.2022-02-01T05:25:11.016.fits,-89.3,11.61,4.83,743.4,743.4,1.01,1.21,10.0,0.006988
OMEGA.2022-02-01T05:25:11.016.fits,-89.3,11.61,4.83,743.4,743.4,1.01,1.21,10.0,0.006988
OMEGA.2022-02-01T05:25:11.016.fits,-89.3,11.61,4.83,743.4,743.4,1.01,1.21,10.0,0.006988
OMEGA.2022-02-01T06:00:41.483.fits,-89.2,10.37,6.53,743.2,743.2,0.68,0.51,15.0,0.010833
OMEGA.2022-02-01T06:00:41.483.fits,-89.2,10.37,6.53,743.2,743.2,0.68,0.51,15.0,0.010833
OMEGA.2022-02-01T06:00:41.483.fits,-89.2,10.37,6.53,743.2,743.2,0.68,0.51,15.0,0.010833
OMEGA.2022-02-01T06:00:41.483.fits,-89.2,10.37,6.53,743.2,743.2,0.68,0.51,15.0,0.010833
OMEGA.2022-02-01T06:00:41.483.fits,-89.2,10.37,6.53,743.2,743.2,0.68,0.51,15.0,0.010833
OMEGA.2022-02-01T06:12:50.875.fits,-89.2,10.18,6.03,743.2,743.1,0.53,0.64,16.0,0.010183
OMEGA.2022-02-01T06:12:50.875.fits,-89.2,10.18,6.03,743.2,743.1,0.53,0.64,16.0,0.010183
OMEGA.2022-02-01T06:12:50.875.fits,-89.2,10.18,6.03,743.2,743.1,0.53,0.64,16.0,0.010183
OMEGA.2022-02-01T06:12:50.875.fits,-89.2,10.18,6.03,743.2,743.1,0.53,0.64,16.0,0.010183
OMEGA.2022-02-01T06:12:50.875.fits,-89.2,10.18,6.03,743.2,743.1,0.53,0.64,16.0,0.010183
OMEGA.2022-02-01T06:12:50.875.fits,-89.2,10.18,6.03,743.2,743.1,0.53,0.64,16.0,0.010183
OMEGA.2022-02-01T06:12:50.875.fits,-89.2,10.18,6.03,743.2,743.1,0.53,0.64,16.0,0.010183
OMEGA.2022-02-01T06:12:50.875.fits,-89.2,10.18,6.03,743.2,743.1,0.53,0.64,16.0,0.010183
OMEGA.2022-02-01T06:24:52.127.fits,-89.2,10.25,5.33,743.1,743.1,0.85,0.73,14.0,0.009436
OMEGA.2022-02-01T07:16:00.635.fits,-90.5,9.81,6.33,742.7,742.7,0.93,0.95,15.0,0.005842
OMEGA.2022-02-01T07:16:00.635.fits,-90.5,9.81,6.33,742.7,742.7,0.93,0.95,15.0,0.005842
OMEGA.2022-02-01T07:16:00.635.fits,-90.5,9.81,6.33,742.7,742.7,0.93,0.95,15.0,0.005842
OMEGA.2022-02-01T07:16:00.635.fits,-90.5,9.81,6.33,742.7,742.7,0.93,0.95,15.0,0.005842
OMEGA.2022-02-01T07:16:00.635.fits,-90.5,9.81,6.33,742.7,742.7,0.93,0.95,15.0,0.005842
OMEGA.2022-02-01T07:16:00.635.fits,-90.5,9.81,6.33,742.7,742.7,0.93,0.95,15.0,0.005842
OMEGA.2022-02-01T07:16:00.635.fits,-90.5,9.81,6.33,742.7,742.7,0.93,0.95,15.0,0.005842
OMEGA.2022-02-01T07:16:00.635.fits,-90.5,9.81,6.33,742.7,742.7,0.93,0.95,15.0,0.005842
OMEGA.2022-02-01T07:16:00.635.fits,-90.5,9.81,6.33,742.7,742.7,0.93,0.95,15.0,0.005842
OMEGA.2022-02-01T07:16:00.635.fits,-90.5,9.81,6.33,742.7,742.7,0.93,0.95,15.0,0.005842
